user_id,recommendation
3910,"[25399, 25447, 26411, 49804, 27730, 33689, 51610]"
3564,"[26280, 27663, 44198, 54573, 48942, 53614, 32253]"
3621,"[36549, 25407, 29926, 49147, 39817, 27672, 41339]"
590,"[51383, 54776, 40647, 27689, 38940, 49980, 29981]"
765,"[25817, 30656, 49049, 46047]"
1008,"[26150, 27137, 40966, 30375, 27819, 44894, 43231]"
3827,"[28815, 39795, 40966, 30375, 27819, 44894, 43231]"
1459,"[38733, 28366, 42538, 29742, 52880, 27890, 41374]"
1712,"[27719, 28563, 27947, 40779, 45230, 30159, 43579]"
3562,"[25888, 27553, 27810, 53923, 26762, 49004, 33497]"
2461,"[26380, 28060, 44488, 43435, 34127, 35413, 36895]"
1529,"[26214, 27020, 48418, 40931, 30568, 44593, 47635]"
970,"[54345, 41209, 45762, 53548, 44659, 31549, 26910]"
1260,"[26641, 26995, 44292, 32557, 47223, 29371, 50173]"
3904,"[26019, 31994, 27457, 29262, 32596, 32279, 37759]"
4440,"[26027, 26644, 44800, 32715, 46903, 48343, 28861]"
1213,"[25323, 25560, 45762, 53548, 44659, 31549, 26910]"
383,"[27416, 31198, 27947, 40779, 45230, 30159, 43579]"
1628,"[25322, 25930, 45762, 53548, 44659, 31549, 26910]"
2127,"[25756, 26196, 44198, 54573, 48942, 53614, 32253]"
824,"[26133, 26152, 53600, 29125, 27062, 32537, 36190]"
545,"[29602, 32606, 31206, 52270, 48047, 43447, 53087]"
3575,"[25322, 25930, 45762, 53548, 44659, 31549, 26910]"
5018,"[29172, 29201, 31206, 52270, 48047, 43447, 53087]"
3979,"[34153, 38130, 45762, 53548, 44659, 31549, 26910]"
5224,"[25732, 26421, 26411, 49804, 27730, 33689, 51610]"
2955,"[27966, 38009, 40491, 30318, 41712, 27698, 50938]"
861,"[37971, 25439, 31841, 36516, 32238, 26863, 28686]"
1323,"[25433, 25635, 40576, 29573, 32884, 27866, 34396]"
4159,"[31179, 31421, 27810, 53923, 26762, 49004, 33497]"
930,"[26737, 26878, 30917, 34759, 27883, 35245, 33560]"
3841,"[52640, 25765, 28769, 33893, 53747, 42552, 28187]"
2903,"[25416, 25446, 44198, 54573, 48942, 53614, 32253]"
4657,"[35722, 51683, 27810, 53923, 26762, 49004, 33497]"
450,"[25370, 25542, 36227, 32016, 28754, 31350, 27068]"
214,"[30008, 31028, 40491, 30318, 41712, 27698, 50938]"
4450,"[26786, 27055, 27947, 40779, 45230, 30159, 43579]"
3886,"[25695, 25753, 27180, 28753, 32693, 31895, 36797]"
5128,"[32440, 33522, 53600, 29125, 27062, 32537, 36190]"
4607,"[26673, 26974, 30286, 53296, 41970, 42290, 33083]"
1797,"[35413, 36895, 44488, 43435, 34127]"
1991,"[37817, 49525, 31206, 52270, 48047, 43447, 53087]"
2054,"[25389, 26158, 36227, 32016, 28754, 31350, 27068]"
5275,"[26233, 26332, 32929, 33795, 38863, 27480, 29660]"
4661,"[25383, 25404, 48418, 40931, 30568, 44593, 47635]"
4785,"[25604, 25863, 28139, 51916, 34284, 54199, 26871]"
3337,"[29184, 40383, 53764, 34023, 26542, 27766, 51006]"
4782,"[27149, 30436, 27288, 29295, 37176, 32349, 31646]"
1631,"[25376, 25463, 45762, 53548, 44659, 31549, 26910]"
1888,"[25347, 25573, 27457, 29262, 32596, 32279, 37759]"
4956,"[53149, 25383, 48418, 40931, 30568, 44593, 47635]"
2983,"[25847, 26498, 31521, 43654, 48136, 29004, 46334]"
4790,"[25530, 25572, 31206, 52270, 48047, 43447, 53087]"
2542,"[27680, 34363, 27361, 32039, 32872, 29008, 38097]"
4783,"[25435, 25452, 28139, 51916, 34284, 54199, 26871]"
2320,"[28978, 25792, 36227, 32016, 28754, 31350, 27068]"
2562,"[25688, 26628, 27810, 53923, 26762, 49004, 33497]"
4679,"[28872, 30581, 31206, 52270, 48047, 43447, 53087]"
1173,"[38992, 25993, 27457, 29262, 32596, 32279, 37759]"
3101,"[42126, 53809, 28139, 51916, 34284, 54199, 26871]"
3031,"[25351, 25467, 27904, 40709, 54857, 30476, 41949]"
3778,"[28317, 29194, 43141, 41771, 29580, 27477, 51867]"
810,"[29295, 29777, 37176, 32349, 27288, 31646]"
1470,"[36543, 37311, 36768, 48174, 34520, 35833, 52027]"
4785,"[43801, 34808, 48418, 40931, 30568, 44593, 47635]"
4137,"[25366, 26084, 28139, 51916, 34284, 54199, 26871]"
1502,"[26688, 28253, 45762, 53548, 44659, 31549, 26910]"
2236,"[26369, 27128, 27873, 43242, 31470, 45718, 47677]"
4051,"[25396, 25592, 30382, 47600, 47027, 36957, 46813]"
4467,"[52577, 26428, 45762, 53548, 44659, 31549, 26910]"
2479,"[25865, 26185, 45762, 53548, 44659, 31549, 26910]"
4290,"[25771, 25824, 45762, 53548, 44659, 31549, 26910]"
1064,"[44705, 52358, 26411, 49804, 27730, 33689, 51610]"
1691,"[25383, 25404, 48418, 40931, 30568, 44593, 47635]"
4599,"[25552, 26131, 42538, 29742, 52880, 27890, 41374]"
4669,"[34848, 37709, 28736, 45667, 46184, 34871, 28255]"
4013,"[25530, 25572, 31206, 52270, 48047, 43447, 53087]"
684,"[49627, 26580, 53764, 34023, 26542, 27766, 51006]"
4417,"[25611, 25694, 45762, 53548, 44659, 31549, 26910]"
4050,"[25562, 25637, 45762, 53548, 44659, 31549, 26910]"
4860,"[26348, 27864, 45762, 53548, 44659, 31549, 26910]"
1146,"[25814, 26543, 45762, 53548, 44659, 31549, 26910]"
4690,"[25593, 25632, 27947, 40779, 45230, 30159, 43579]"
2345,"[25641, 26338, 44198, 54573, 48942, 53614, 32253]"
1692,"[25411, 25499, 29926, 49147, 39817, 27672, 41339]"
2685,"[25636, 25870, 45762, 53548, 44659, 31549, 26910]"
3818,"[25383, 25404, 48418, 40931, 30568, 44593, 47635]"
4599,"[25799, 27471, 44800, 32715, 46903, 48343, 28861]"
3177,"[25575, 27169, 27810, 53923, 26762, 49004, 33497]"
4700,"[25658, 26200, 26691, 27850, 52492, 50768, 33847]"
751,"[26182, 30959, 44198, 54573, 48942, 53614, 32253]"
4006,"[25433, 25635, 40576, 29573, 32884, 27866, 34396]"
1206,"[26926, 31048, 27457, 29262, 32596, 32279, 37759]"
180,"[25799, 27471, 44800, 32715, 46903, 48343, 28861]"
4193,"[25975, 29906, 40647, 27689, 38940, 49980, 29981]"
1572,"[25442, 26459, 44292, 32557, 47223, 29371, 50173]"
2994,"[28369, 33061, 35168, 43556, 28197, 29415, 54298]"
320,"[25631, 32620, 32929, 33795, 38863, 27480, 29660]"
2641,"[34384, 25412, 51462, 40712, 28334, 42166, 30424]"
1617,"[25617, 26101, 27361, 32039, 32872, 29008, 38097]"
2221,"[25359, 25811, 44449, 41330, 31124, 46422, 28699]"
4131,"[28350, 34300, 28354, 35689, 31346, 26973, 53213]"
2349,"[25456, 25704, 43083, 35979, 52046, 43670, 30364]"
3048,"[28163, 51836, 44800, 32715, 46903, 48343, 28861]"
3267,"[36093, 37851, 35168, 43556, 28197, 29415, 54298]"
3421,"[25442, 26459, 44292, 32557, 47223, 29371, 50173]"
4566,"[25351, 25467, 27904, 40709, 54857, 30476, 41949]"
1568,"[25359, 25381, 44449, 41330, 31124, 46422, 28699]"
424,"[25458, 25771, 45762, 53548, 44659, 31549, 26910]"
734,"[27243, 27819, 44894, 43231, 40966, 30375]"
4979,"[48505, 25397, 45762, 53548, 44659, 31549, 26910]"
2987,"[54839, 25383, 48418, 40931, 30568, 44593, 47635]"
5252,"[25354, 25899, 32929, 33795, 38863, 27480, 29660]"
2344,"[25929, 26420, 28354, 35689, 31346, 26973, 53213]"
3763,"[26060, 29385, 45762, 53548, 44659, 31549, 26910]"
4591,"[36695, 42163, 36227, 32016, 28754, 31350, 27068]"
2968,"[44753, 52455, 31206, 52270, 48047, 43447, 53087]"
5314,"[25416, 25446, 44198, 54573, 48942, 53614, 32253]"
4430,"[25374, 27232, 45762, 53548, 44659, 31549, 26910]"
1073,"[41491, 25633, 40491, 30318, 41712, 27698, 50938]"
2622,"[27189, 25439, 31841, 36516, 32238, 26863, 28686]"
3246,"[27038, 27074, 45762, 53548, 44659, 31549, 26910]"
4597,"[25375, 29465, 27810, 53923, 26762, 49004, 33497]"
2663,"[26557, 27744, 27810, 53923, 26762, 49004, 33497]"
1583,"[25682, 25947, 30286, 53296, 41970, 42290, 33083]"
1235,"[25801, 25399, 26411, 49804, 27730, 33689, 51610]"
4905,"[46129, 25538, 27288, 29295, 37176, 32349, 31646]"
488,"[46655, 25755, 40647, 27689, 38940, 49980, 29981]"
4563,"[25342, 25361, 47109, 28358, 37451, 48079, 27509]"
1318,"[26346, 28266, 43083, 35979, 52046, 43670, 30364]"
4016,"[25667, 26070, 50498, 51471, 38419, 29077, 27771]"
488,"[25372, 25546, 53600, 29125, 27062, 32537, 36190]"
2292,"[25516, 25591, 43141, 41771, 29580, 27477, 51867]"
2932,"[40530, 40685, 45762, 53548, 44659, 31549, 26910]"
2074,"[25399, 25447, 26411, 49804, 27730, 33689, 51610]"
3054,"[27380, 29200, 27426, 28345, 43385, 33114, 53823]"
4135,"[33786, 25389, 36227, 32016, 28754, 31350, 27068]"
37,"[25433, 25635, 40576, 29573, 32884, 27866, 34396]"
1327,"[28303, 25615, 27180, 28753, 32693, 31895, 36797]"
3037,"[25765, 25989, 28769, 33893, 53747, 42552, 28187]"
5282,"[29295, 29777, 37176, 32349, 27288, 31646]"
4124,"[25784, 27938, 30382, 47600, 47027, 36957, 46813]"
105,"[31069, 25891, 28139, 51916, 34284, 54199, 26871]"
1628,"[27731, 28742, 27288, 29295, 37176, 32349, 31646]"
2302,"[25451, 25578, 45762, 53548, 44659, 31549, 26910]"
2201,"[28491, 25433, 40576, 29573, 32884, 27866, 34396]"
4116,"[36662, 45649, 45762, 53548, 44659, 31549, 26910]"
2734,"[25742, 25770, 31841, 36516, 32238, 26863, 28686]"
4363,"[25355, 25529, 44198, 54573, 48942, 53614, 32253]"
3082,"[25326, 25333, 44800, 32715, 46903, 48343, 28861]"
1824,"[26227, 27104, 48418, 40931, 30568, 44593, 47635]"
4546,"[25926, 26376, 28354, 35689, 31346, 26973, 53213]"
3731,"[40974, 25483, 36612, 31560, 46194, 45656, 46427]"
4547,"[42485, 28119, 43301, 47942, 46475, 31798, 28991]"
5036,"[25798, 27388, 32929, 33795, 38863, 27480, 29660]"
2031,"[25603, 31105, 45762, 53548, 44659, 31549, 26910]"
4089,"[28299, 32165, 53600, 29125, 27062, 32537, 36190]"
333,"[25351, 25467, 27904, 40709, 54857, 30476, 41949]"
1727,"[25893, 26320, 53600, 29125, 27062, 32537, 36190]"
4524,"[26458, 27756, 30382, 47600, 47027, 36957, 46813]"
3065,"[25572, 25972, 31206, 52270, 48047, 43447, 53087]"
2387,"[46696, 30430, 32673, 54370, 43368, 40811, 53721]"
2666,"[29095, 30012, 30286, 53296, 41970, 42290, 33083]"
82,"[28336, 30399, 43141, 41771, 29580, 27477, 51867]"
3054,"[25410, 25449, 53600, 29125, 27062, 32537, 36190]"
3856,"[32907, 35510, 27810, 53923, 26762, 49004, 33497]"
719,"[25667, 26070, 50498, 51471, 38419, 29077, 27771]"
4879,"[25543, 25776, 28354, 35689, 31346, 26973, 53213]"
1718,"[28654, 28790, 30818, 54756, 29935, 28879, 42682]"
1561,"[26323, 28605, 48073, 32843, 48300, 49178, 38714]"
754,"[25399, 25447, 26411, 49804, 27730, 33689, 51610]"
4707,"[25419, 26247, 27815, 35015, 44167, 27444, 51487]"
1560,"[26287, 43027, 26691, 27850, 52492, 50768, 33847]"
265,"[34949, 31951, 29926, 49147, 39817, 27672, 41339]"
3284,"[33153, 38760, 36612, 31560, 46194, 45656, 46427]"
227,"[43228, 51841, 26691, 27850, 52492, 50768, 33847]"
5213,"[26739, 26906, 29523, 44212, 36148, 52599, 30366]"
2298,"[27352, 33433, 40647, 27689, 38940, 49980, 29981]"
3026,"[25411, 25499, 29926, 49147, 39817, 27672, 41339]"
2226,"[26231, 27185, 48418, 40931, 30568, 44593, 47635]"
5103,"[33931, 45251, 28139, 51916, 34284, 54199, 26871]"
32,"[30402, 25891, 28139, 51916, 34284, 54199, 26871]"
3330,"[25797, 26939, 45762, 53548, 44659, 31549, 26910]"
3947,"[25453, 25685, 28354, 35689, 31346, 26973, 53213]"
5021,"[25742, 25770, 31841, 36516, 32238, 26863, 28686]"
3450,"[25590, 26777, 27426, 28345, 43385, 33114, 53823]"
5225,"[45477, 46555, 52558, 31216, 54034, 43477, 29756]"
3275,"[25354, 25899, 32929, 33795, 38863, 27480, 29660]"
5213,"[25348, 25737, 44800, 32715, 46903, 48343, 28861]"
5117,"[26926, 45321, 27457, 29262, 32596, 32279, 37759]"
4633,"[26863, 38917, 31841, 36516, 32238, 28686]"
125,"[37620, 45669, 48418, 40931, 30568, 44593, 47635]"
3256,"[32570, 33130, 44198, 54573, 48942, 53614, 32253]"
3804,"[25457, 27082, 45762, 53548, 44659, 31549, 26910]"
3501,"[26076, 26519, 53764, 34023, 26542, 27766, 51006]"
583,"[28393, 29729, 27947, 40779, 45230, 30159, 43579]"
2229,"[41494, 42925, 27873, 43242, 31470, 45718, 47677]"
435,"[27100, 27620, 27457, 29262, 32596, 32279, 37759]"
1903,"[31698, 35081, 32929, 33795, 38863, 27480, 29660]"
3135,"[27066, 27271, 40647, 27689, 38940, 49980, 29981]"
3871,"[25750, 26445, 28736, 45667, 46184, 34871, 28255]"
2641,"[26471, 27513, 43301, 47942, 46475, 31798, 28991]"
2812,"[25331, 25788, 27947, 40779, 45230, 30159, 43579]"
3472,"[25411, 25499, 29926, 49147, 39817, 27672, 41339]"
2460,"[26946, 27493, 43141, 41771, 29580, 27477, 51867]"
5208,"[26379, 30315, 27180, 28753, 32693, 31895, 36797]"
993,"[29747, 30027, 31344, 38931, 53815, 53691, 52029]"
4783,"[25522, 25588, 40491, 30318, 41712, 27698, 50938]"
801,"[26209, 26351, 31521, 43654, 48136, 29004, 46334]"
2322,"[27594, 28353, 44198, 54573, 48942, 53614, 32253]"
1184,"[29189, 31758, 27810, 53923, 26762, 49004, 33497]"
2131,"[32319, 39422, 30286, 53296, 41970, 42290, 33083]"
4379,"[47428, 25913, 36227, 32016, 28754, 31350, 27068]"
1932,"[25605, 25689, 27361, 32039, 32872, 29008, 38097]"
1119,"[25403, 26168, 30286, 53296, 41970, 42290, 33083]"
3758,"[26181, 26357, 45132, 53934, 30928, 35637, 45274]"
1069,"[25765, 25989, 28769, 33893, 53747, 42552, 28187]"
3840,"[35413, 36895, 44488, 43435, 34127]"
2660,"[25330, 25450, 27288, 29295, 37176, 32349, 31646]"
5146,"[37660, 25633, 40491, 30318, 41712, 27698, 50938]"
319,"[25433, 25635, 40576, 29573, 32884, 27866, 34396]"
3871,"[30573, 40404, 27361, 32039, 32872, 29008, 38097]"
1851,"[25347, 25573, 27457, 29262, 32596, 32279, 37759]"
2117,"[25777, 25874, 43489, 33541, 29805, 42995, 51581]"
252,"[26133, 26152, 53600, 29125, 27062, 32537, 36190]"
2131,"[25902, 26682, 28354, 35689, 31346, 26973, 53213]"
1453,"[25682, 25947, 30286, 53296, 41970, 42290, 33083]"
349,"[25943, 32595, 27457, 29262, 32596, 32279, 37759]"
4815,"[25459, 25494, 27288, 29295, 37176, 32349, 31646]"
4010,"[25439, 25466, 31841, 36516, 32238, 26863, 28686]"
1883,"[29080, 25399, 26411, 49804, 27730, 33689, 51610]"
1879,"[25552, 26131, 42538, 29742, 52880, 27890, 41374]"
4140,"[29187, 37989, 48418, 40931, 30568, 44593, 47635]"
3948,"[26273, 26933, 43489, 33541, 29805, 42995, 51581]"
1338,"[35089, 45657, 53764, 34023, 26542, 27766, 51006]"
4315,"[28559, 29710, 45762, 53548, 44659, 31549, 26910]"
5324,"[25926, 26376, 28354, 35689, 31346, 26973, 53213]"
4009,"[47673, 49752, 32929, 33795, 38863, 27480, 29660]"
1565,"[26348, 27864, 45762, 53548, 44659, 31549, 26910]"
3225,"[31009, 34528, 31841, 36516, 32238, 26863, 28686]"
951,"[25535, 26003, 45762, 53548, 44659, 31549, 26910]"
3914,"[25625, 26032, 31462, 42633, 44555, 28399, 46068]"
330,"[34397, 25416, 44198, 54573, 48942, 53614, 32253]"
4249,"[26039, 26832, 53026, 29798, 31867, 49310, 29823]"
4967,"[25416, 25446, 44198, 54573, 48942, 53614, 32253]"
365,"[25682, 25947, 30286, 53296, 41970, 42290, 33083]"
52,"[30164, 37347, 29888, 29441, 50797, 31824, 47353]"
4675,"[26397, 26616, 27873, 43242, 31470, 45718, 47677]"
365,"[49081, 25522, 40491, 30318, 41712, 27698, 50938]"
1088,"[25453, 25685, 28354, 35689, 31346, 26973, 53213]"
1702,"[27259, 28382, 27810, 53923, 26762, 49004, 33497]"
2231,"[25472, 25565, 31841, 36516, 32238, 26863, 28686]"
966,"[29804, 31979, 45762, 53548, 44659, 31549, 26910]"
3113,"[27594, 28353, 44198, 54573, 48942, 53614, 32253]"
950,"[25538, 26765, 27288, 29295, 37176, 32349, 31646]"
2357,"[25404, 25696, 48418, 40931, 30568, 44593, 47635]"
4276,"[32378, 46970, 29523, 44212, 36148, 52599, 30366]"
4309,"[26397, 26616, 27873, 43242, 31470, 45718, 47677]"
5340,"[25383, 25404, 48418, 40931, 30568, 44593, 47635]"
1729,"[25756, 26196, 44198, 54573, 48942, 53614, 32253]"
2609,"[25323, 50744, 45762, 53548, 44659, 31549, 26910]"
1067,"[34331, 37175, 46720, 46434, 46916, 35341, 30224]"
3642,"[30317, 47319, 50498, 51471, 38419, 29077, 27771]"
1359,"[26349, 27700, 27288, 29295, 37176, 32349, 31646]"
4706,"[25356, 25934, 27810, 53923, 26762, 49004, 33497]"
2266,"[25399, 25447, 26411, 49804, 27730, 33689, 51610]"
2245,"[31443, 33972, 48730]"
3099,"[25719, 36496, 45762, 53548, 44659, 31549, 26910]"
1826,"[34493, 25407, 29926, 49147, 39817, 27672, 41339]"
4549,"[38706, 44708, 28139, 51916, 34284, 54199, 26871]"
4472,"[33680, 45699, 27810, 53923, 26762, 49004, 33497]"
1317,"[50030, 25608, 53764, 34023, 26542, 27766, 51006]"
3731,"[30820, 32659, 42538, 29742, 52880, 27890, 41374]"
1408,"[27916, 27929, 48418, 40931, 30568, 44593, 47635]"
3015,"[25475, 25775, 45762, 53548, 44659, 31549, 26910]"
3950,"[30719, 26458, 30382, 47600, 47027, 36957, 46813]"
4882,"[26039, 27119, 53026, 29798, 31867, 49310, 29823]"
2669,"[27507, 25433, 40576, 29573, 32884, 27866, 34396]"
964,"[25544, 26048, 31206, 52270, 48047, 43447, 53087]"
5161,"[25736, 31558, 42538, 29742, 52880, 27890, 41374]"
4362,"[26841, 25439, 31841, 36516, 32238, 26863, 28686]"
3574,"[30261, 46205, 53764, 34023, 26542, 27766, 51006]"
2465,"[26946, 27493, 43141, 41771, 29580, 27477, 51867]"
724,"[26209, 26351, 31521, 43654, 48136, 29004, 46334]"
3468,"[27259, 28382, 27810, 53923, 26762, 49004, 33497]"
455,"[25489, 27564, 26691, 27850, 52492, 50768, 33847]"
691,"[53052, 28801, 26691, 27850, 52492, 50768, 33847]"
2136,"[26209, 26351, 31521, 43654, 48136, 29004, 46334]"
2442,"[26164, 27705, 31206, 52270, 48047, 43447, 53087]"
2113,"[25351, 25467, 27904, 40709, 54857, 30476, 41949]"
4243,"[29067, 29959, 44198, 54573, 48942, 53614, 32253]"
3967,"[40667, 45598, 53249, 52648, 33486, 51286, 39770]"
3276,"[25752, 27523, 53764, 34023, 26542, 27766, 51006]"
4893,"[26346, 28266, 43083, 35979, 52046, 43670, 30364]"
1812,"[49690, 31232, 40966, 30375, 27819, 44894, 43231]"
4341,"[26330, 26526, 27361, 32039, 32872, 29008, 38097]"
3389,"[26346, 28266, 43083, 35979, 52046, 43670, 30364]"
965,"[50063, 25433, 40576, 29573, 32884, 27866, 34396]"
4173,"[25626, 26851, 48418, 40931, 30568, 44593, 47635]"
2640,"[26909, 27196, 31206, 52270, 48047, 43447, 53087]"
4194,"[48404, 53582, 26411, 49804, 27730, 33689, 51610]"
4211,"[29553, 30826, 29926, 49147, 39817, 27672, 41339]"
3311,"[27331, 33519, 31206, 52270, 48047, 43447, 53087]"
2112,"[33621, 40950, 27947, 40779, 45230, 30159, 43579]"
2793,"[27538, 29041, 43141, 41771, 29580, 27477, 51867]"
297,"[25445, 25717, 28354, 35689, 31346, 26973, 53213]"
2529,"[25652, 26173, 27810, 53923, 26762, 49004, 33497]"
4591,"[26697, 29476, 48418, 40931, 30568, 44593, 47635]"
3740,"[25322, 25930, 45762, 53548, 44659, 31549, 26910]"
2071,"[25873, 29996, 53600, 29125, 27062, 32537, 36190]"
25,"[25784, 27938, 30382, 47600, 47027, 36957, 46813]"
5191,"[25442, 26459, 44292, 32557, 47223, 29371, 50173]"
5026,"[25790, 25971, 35140, 44079, 28656, 29551, 51455]"
45,"[26287, 43027, 26691, 27850, 52492, 50768, 33847]"
281,"[45252, 51526, 40647, 27689, 38940, 49980, 29981]"
318,"[26937, 27770, 31521, 43654, 48136, 29004, 46334]"
5181,"[26714, 30328, 43489, 33541, 29805, 42995, 51581]"
4777,"[27594, 28353, 44198, 54573, 48942, 53614, 32253]"
78,"[35413, 36895, 44488, 43435, 34127]"
2682,"[25439, 25466, 31841, 36516, 32238, 26863, 28686]"
4792,"[26739, 26906, 29523, 44212, 36148, 52599, 30366]"
3944,"[25330, 35350, 27288, 29295, 37176, 32349, 31646]"
4434,"[27285, 28538, 27810, 53923, 26762, 49004, 33497]"
3043,"[26026, 37556, 51462, 40712, 28334, 42166, 30424]"
1128,"[25341, 25387, 27873, 43242, 31470, 45718, 47677]"
751,"[27436, 32467, 45762, 53548, 44659, 31549, 26910]"
5021,"[33008, 49405, 48418, 40931, 30568, 44593, 47635]"
4540,"[35413, 36895, 44488, 43435, 34127]"
2590,"[25975, 29906, 40647, 27689, 38940, 49980, 29981]"
246,"[25459, 25494, 27288, 29295, 37176, 32349, 31646]"
1597,"[26948, 31861, 45762, 53548, 44659, 31549, 26910]"
1193,"[28423, 28551, 43489, 33541, 29805, 42995, 51581]"
3941,"[25562, 25637, 45762, 53548, 44659, 31549, 26910]"
1225,"[25410, 25449, 53600, 29125, 27062, 32537, 36190]"
8,"[25878, 25435, 28139, 51916, 34284, 54199, 26871]"
4601,"[29962, 32476, 48418, 40931, 30568, 44593, 47635]"
2900,"[25368, 27051, 45762, 53548, 44659, 31549, 26910]"
3427,"[27478, 29887, 32929, 33795, 38863, 27480, 29660]"
1996,"[25865, 26185, 45762, 53548, 44659, 31549, 26910]"
3632,"[32530, 37622, 48418, 40931, 30568, 44593, 47635]"
2889,"[36966, 43455, 32929, 33795, 38863, 27480, 29660]"
3265,"[25817, 30656, 49049, 46047]"
1593,"[30964, 36506, 28139, 51916, 34284, 54199, 26871]"
1939,"[25387, 25462, 27873, 43242, 31470, 45718, 47677]"
3464,"[33560, 26737, 27883, 30917, 35245, 34759]"
5040,"[32868, 26613, 45762, 53548, 44659, 31549, 26910]"
1175,"[26827, 25516, 43141, 41771, 29580, 27477, 51867]"
3858,"[48667, 26006, 26691, 27850, 52492, 50768, 33847]"
2624,"[35413, 36895, 44488, 43435, 34127]"
4930,"[25618, 26500, 36227, 32016, 28754, 31350, 27068]"
3283,"[39116, 26972, 31206, 52270, 48047, 43447, 53087]"
1226,"[53172, 25418, 27361, 32039, 32872, 29008, 38097]"
633,"[25856, 25922, 27457, 29262, 32596, 32279, 37759]"
3067,"[25416, 25446, 44198, 54573, 48942, 53614, 32253]"
1716,"[32500, 25383, 48418, 40931, 30568, 44593, 47635]"
4219,"[26060, 26776, 45762, 53548, 44659, 31549, 26910]"
3086,"[25750, 26445, 28736, 45667, 46184, 34871, 28255]"
1317,"[25354, 25899, 32929, 33795, 38863, 27480, 29660]"
3808,"[31137, 38999, 51462, 40712, 28334, 42166, 30424]"
4526,"[25837, 26521, 51462, 40712, 28334, 42166, 30424]"
2168,"[25667, 26070, 50498, 51471, 38419, 29077, 27771]"
4023,"[46578, 27884, 31206, 52270, 48047, 43447, 53087]"
3887,"[26181, 26357, 45132, 53934, 30928, 35637, 45274]"
1403,"[31443, 33972, 48730]"
3684,"[29290, 36004, 48073, 32843, 48300, 49178, 38714]"
3435,"[25633, 26000, 40491, 30318, 41712, 27698, 50938]"
3361,"[25505, 26738, 45762, 53548, 44659, 31549, 26910]"
1503,"[25473, 26476, 44198, 54573, 48942, 53614, 32253]"
3877,"[40344, 49251, 28354, 35689, 31346, 26973, 53213]"
4779,"[35853, 38298, 51462, 40712, 28334, 42166, 30424]"
4348,"[50612, 26701, 53764, 34023, 26542, 27766, 51006]"
2629,"[43340, 28215, 31206, 52270, 48047, 43447, 53087]"
726,"[37097, 25416, 44198, 54573, 48942, 53614, 32253]"
4981,"[26097, 30763, 26691, 27850, 52492, 50768, 33847]"
4068,"[25433, 25635, 40576, 29573, 32884, 27866, 34396]"
4359,"[25732, 26421, 26411, 49804, 27730, 33689, 51610]"
2616,"[25396, 25592, 30382, 47600, 47027, 36957, 46813]"
2535,"[25554, 26042, 45762, 53548, 44659, 31549, 26910]"
294,"[25514, 25727, 27810, 53923, 26762, 49004, 33497]"
4864,"[26450, 36209, 31206, 52270, 48047, 43447, 53087]"
2424,"[25530, 25572, 31206, 52270, 48047, 43447, 53087]"
5308,"[26926, 45321, 27457, 29262, 32596, 32279, 37759]"
136,"[25719, 36496, 45762, 53548, 44659, 31549, 26910]"
2390,"[32500, 25383, 48418, 40931, 30568, 44593, 47635]"
2361,"[54175, 25940, 44198, 54573, 48942, 53614, 32253]"
1048,"[25410, 25449, 53600, 29125, 27062, 32537, 36190]"
4042,"[42213, 47008, 27288, 29295, 37176, 32349, 31646]"
2884,"[53628, 25399, 26411, 49804, 27730, 33689, 51610]"
4995,"[25483, 25954, 36612, 31560, 46194, 45656, 46427]"
1881,"[25902, 26682, 28354, 35689, 31346, 26973, 53213]"
1813,"[32332, 35632, 27810, 53923, 26762, 49004, 33497]"
4256,"[26949, 26955, 27810, 53923, 26762, 49004, 33497]"
3401,"[27665, 30110, 46720, 46434, 46916, 35341, 30224]"
4160,"[25633, 26000, 40491, 30318, 41712, 27698, 50938]"
3236,"[27801, 42924, 48418, 40931, 30568, 44593, 47635]"
4631,"[28671, 42008, 53764, 34023, 26542, 27766, 51006]"
1514,"[25472, 25565, 31841, 36516, 32238, 26863, 28686]"
2684,"[26181, 26357, 45132, 53934, 30928, 35637, 45274]"
2699,"[25864, 26633, 45762, 53548, 44659, 31549, 26910]"
4032,"[25533, 25678, 26411, 49804, 27730, 33689, 51610]"
3207,"[25902, 26682, 28354, 35689, 31346, 26973, 53213]"
1850,"[29349, 30172, 40647, 27689, 38940, 49980, 29981]"
3271,"[25326, 25333, 44800, 32715, 46903, 48343, 28861]"
4265,"[54438, 25341, 27873, 43242, 31470, 45718, 47677]"
4557,"[25383, 25404, 48418, 40931, 30568, 44593, 47635]"
335,"[25433, 25635, 40576, 29573, 32884, 27866, 34396]"
1751,"[29067, 29959, 44198, 54573, 48942, 53614, 32253]"
3970,"[25875, 30159, 43579, 27947, 40779, 45230]"
2725,"[45740, 25354, 32929, 33795, 38863, 27480, 29660]"
136,"[26192, 31139, 31521, 43654, 48136, 29004, 46334]"
5169,"[27908, 27922, 36768, 48174, 34520, 35833, 52027]"
519,"[25433, 25635, 40576, 29573, 32884, 27866, 34396]"
2850,"[26430, 28418, 53764, 34023, 26542, 27766, 51006]"
4643,"[26036, 28630, 44449, 41330, 31124, 46422, 28699]"
3219,"[27475, 37969, 31206, 52270, 48047, 43447, 53087]"
2659,"[29837, 29894, 45762, 53548, 44659, 31549, 26910]"
